workload	approachwithdrawal	engagement	arousal	Marker
1.0357e+00	4.5058e-02	-1.0575e+00	4.1108e+00	0.0000e+00
1.0296e+00	4.6720e-02	-1.0552e+00	4.1331e+00	0.0000e+00
1.0301e+00	4.7356e-02	-1.0525e+00	4.1571e+00	0.0000e+00
1.0380e+00	4.9942e-02	-1.0472e+00	4.1738e+00	0.0000e+00
1.0470e+00	5.4917e-02	-1.0412e+00	4.1912e+00	0.0000e+00
1.0505e+00	5.9786e-02	-1.0335e+00	4.2066e+00	0.0000e+00
1.0455e+00	6.1509e-02	-1.0200e+00	4.2203e+00	0.0000e+00
1.0345e+00	6.2519e-02	-1.0024e+00	4.2247e+00	0.0000e+00
1.0230e+00	6.4261e-02	-9.8346e-01	4.2226e+00	0.0000e+00
1.0155e+00	6.5535e-02	-9.6600e-01	4.2150e+00	0.0000e+00
1.0133e+00	6.4789e-02	-9.5132e-01	4.1999e+00	0.0000e+00
1.0105e+00	6.0001e-02	-9.3766e-01	4.1751e+00	0.0000e+00
1.0002e+00	5.2748e-02	-9.2354e-01	4.1559e+00	0.0000e+00
9.8325e-01	4.4502e-02	-9.1008e-01	4.1388e+00	0.0000e+00
9.6190e-01	3.7426e-02	-8.9627e-01	4.1226e+00	0.0000e+00
9.4068e-01	3.1561e-02	-8.7974e-01	4.1081e+00	0.0000e+00
9.2447e-01	2.5150e-02	-8.6297e-01	4.0926e+00	0.0000e+00
9.1250e-01	1.7484e-02	-8.4906e-01	4.0843e+00	0.0000e+00
9.0013e-01	9.0980e-03	-8.4009e-01	4.0784e+00	0.0000e+00
8.8723e-01	3.2875e-03	-8.3757e-01	4.0729e+00	0.0000e+00
8.7699e-01	8.0848e-04	-8.4214e-01	4.0681e+00	0.0000e+00
8.7231e-01	2.4527e-03	-8.5392e-01	4.0636e+00	0.0000e+00
8.7170e-01	4.4114e-03	-8.5749e-01	4.0598e+00	0.0000e+00
8.7348e-01	5.0919e-03	-8.6814e-01	4.0560e+00	0.0000e+00
8.7705e-01	3.7372e-03	-8.8469e-01	4.0536e+00	0.0000e+00
8.8126e-01	1.6970e-03	-9.0222e-01	4.0512e+00	0.0000e+00
8.8372e-01	-6.9149e-04	-9.1548e-01	4.0471e+00	0.0000e+00
8.8380e-01	-2.9356e-03	-9.2093e-01	4.0426e+00	0.0000e+00
8.8199e-01	-4.5065e-03	-9.1873e-01	4.0364e+00	0.0000e+00
8.8083e-01	-5.3936e-03	-9.1192e-01	4.0296e+00	0.0000e+00
8.8090e-01	-5.7886e-03	-9.0735e-01	4.0232e+00	0.0000e+00
8.8099e-01	-5.8275e-03	-9.0586e-01	4.0148e+00	0.0000e+00
8.8379e-01	-6.7154e-03	-9.1603e-01	4.0083e+00	0.0000e+00
8.8739e-01	-1.0916e-02	-9.2230e-01	4.0014e+00	0.0000e+00
8.8893e-01	-1.8048e-02	-9.2438e-01	3.9938e+00	0.0000e+00
8.8800e-01	-2.6276e-02	-9.2385e-01	3.9862e+00	0.0000e+00
8.8567e-01	-3.4082e-02	-9.2242e-01	3.9769e+00	0.0000e+00
8.8531e-01	-4.0503e-02	-9.2123e-01	3.9704e+00	0.0000e+00
8.8802e-01	-4.4605e-02	-9.2056e-01	3.9673e+00	0.0000e+00
8.9112e-01	-4.7969e-02	-9.2148e-01	3.9682e+00	0.0000e+00
8.9459e-01	-5.2417e-02	-9.2346e-01	3.9743e+00	0.0000e+00
8.9988e-01	-5.8477e-02	-9.2199e-01	3.9879e+00	0.0000e+00
9.0766e-01	-6.5506e-02	-9.1390e-01	3.9997e+00	0.0000e+00
9.1682e-01	-7.1781e-02	-8.9739e-01	4.0097e+00	0.0000e+00
9.2454e-01	-7.7412e-02	-8.7473e-01	4.0185e+00	0.0000e+00
9.2907e-01	-8.2311e-02	-8.4902e-01	4.0194e+00	0.0000e+00
9.3065e-01	-8.5350e-02	-8.2310e-01	4.0167e+00	0.0000e+00
9.2962e-01	-8.5987e-02	-7.9992e-01	4.0130e+00	0.0000e+00
9.2683e-01	-8.5924e-02	-7.8086e-01	4.0177e+00	0.0000e+00
9.2209e-01	-8.6704e-02	-7.6425e-01	4.0332e+00	0.0000e+00
9.1609e-01	-8.7560e-02	-7.4995e-01	4.0619e+00	0.0000e+00
9.1038e-01	-8.7612e-02	-7.3672e-01	4.0988e+00	0.0000e+00
9.0476e-01	-8.8511e-02	-7.2488e-01	4.1384e+00	0.0000e+00
8.9666e-01	-9.2415e-02	-7.1641e-01	4.1857e+00	0.0000e+00
8.8642e-01	-9.9410e-02	-7.1259e-01	4.2160e+00	0.0000e+00
8.7604e-01	-1.0763e-01	-7.1225e-01	4.2236e+00	0.0000e+00
8.6763e-01	-1.1388e-01	-7.1489e-01	4.2129e+00	0.0000e+00
8.6067e-01	-1.1825e-01	-7.1816e-01	4.1984e+00	0.0000e+00
8.5425e-01	-1.2096e-01	-7.1918e-01	4.1776e+00	0.0000e+00
8.4693e-01	-1.2175e-01	-7.1940e-01	4.1414e+00	0.0000e+00
8.4122e-01	-1.2307e-01	-7.2090e-01	4.1154e+00	0.0000e+00
8.4084e-01	-1.2265e-01	-7.2318e-01	4.0944e+00	0.0000e+00
8.4708e-01	-1.2057e-01	-7.2510e-01	4.0758e+00	0.0000e+00
8.5883e-01	-1.1772e-01	-7.2633e-01	4.0725e+00	0.0000e+00
8.7317e-01	-1.1531e-01	-7.2904e-01	4.0879e+00	0.0000e+00
8.8638e-01	-1.1379e-01	-7.3570e-01	4.1239e+00	0.0000e+00
8.9560e-01	-1.1099e-01	-7.4557e-01	4.1897e+00	0.0000e+00
9.0043e-01	-1.0553e-01	-7.5581e-01	4.3086e+00	0.0000e+00
9.0287e-01	-9.7928e-02	-7.6442e-01	4.4079e+00	0.0000e+00
9.0778e-01	-9.2205e-02	-7.7096e-01	4.4993e+00	0.0000e+00
9.1618e-01	-8.8906e-02	-7.7499e-01	4.5737e+00	0.0000e+00
9.2585e-01	-8.7570e-02	-7.7491e-01	4.6231e+00	0.0000e+00
9.3385e-01	-8.7764e-02	-7.6942e-01	4.6576e+00	0.0000e+00
9.3992e-01	-8.7772e-02	-7.5879e-01	4.6651e+00	0.0000e+00
9.4522e-01	-8.7029e-02	-7.4324e-01	4.6612e+00	0.0000e+00
9.4944e-01	-8.7230e-02	-7.2503e-01	4.6527e+00	0.0000e+00
9.5525e-01	-8.9773e-02	-7.0843e-01	4.6396e+00	0.0000e+00
9.6195e-01	-9.3928e-02	-6.9779e-01	4.6216e+00	0.0000e+00
9.6763e-01	-9.8955e-02	-6.9416e-01	4.6085e+00	0.0000e+00
9.6898e-01	-1.0348e-01	-6.9500e-01	4.5928e+00	0.0000e+00
9.6590e-01	-1.0611e-01	-6.9268e-01	4.5739e+00	0.0000e+00
9.6132e-01	-1.0642e-01	-6.8516e-01	4.5510e+00	0.0000e+00
9.5588e-01	-1.0778e-01	-6.7530e-01	4.5162e+00	0.0000e+00
9.4918e-01	-1.0952e-01	-6.6653e-01	4.4889e+00	0.0000e+00
9.4286e-01	-1.1166e-01	-6.5982e-01	4.4620e+00	0.0000e+00
9.3968e-01	-1.1470e-01	-6.5478e-01	4.4364e+00	0.0000e+00
9.4247e-01	-1.1548e-01	-6.5254e-01	4.4130e+00	0.0000e+00
9.4962e-01	-1.1065e-01	-6.5400e-01	4.3846e+00	0.0000e+00
9.5881e-01	-1.0115e-01	-6.5831e-01	4.3654e+00	0.0000e+00
9.6836e-01	-8.9091e-02	-6.6227e-01	4.3427e+00	0.0000e+00
9.7446e-01	-7.7435e-02	-6.6358e-01	4.3219e+00	0.0000e+00
9.7487e-01	-6.9189e-02	-6.6154e-01	4.3075e+00	0.0000e+00
9.7000e-01	-6.4527e-02	-6.5629e-01	4.2935e+00	0.0000e+00
9.6141e-01	-6.1444e-02	-6.4833e-01	4.2809e+00	0.0000e+00
9.5200e-01	-5.8304e-02	-6.3797e-01	4.2654e+00	0.0000e+00
9.4253e-01	-5.4546e-02	-6.2659e-01	4.2548e+00	0.0000e+00
9.3315e-01	-4.9783e-02	-6.1606e-01	4.2444e+00	0.0000e+00
9.2520e-01	-4.6147e-02	-6.0634e-01	4.2342e+00	0.0000e+00
9.2061e-01	-4.4448e-02	-5.9741e-01	4.2245e+00	0.0000e+00
9.2023e-01	-4.3126e-02	-5.8996e-01	4.2125e+00	0.0000e+00
9.2294e-01	-4.2263e-02	-5.8575e-01	4.2040e+00	0.0000e+00
9.2741e-01	-4.2838e-02	-5.8590e-01	4.1955e+00	0.0000e+00
9.3216e-01	-4.5079e-02	-5.9004e-01	4.1868e+00	0.0000e+00
9.3655e-01	-4.6386e-02	-5.9566e-01	4.1790e+00	0.0000e+00
9.4058e-01	-4.5720e-02	-5.9873e-01	4.1690e+00	0.0000e+00
9.4404e-01	-4.3761e-02	-5.9735e-01	4.1614e+00	0.0000e+00
9.4568e-01	-4.0654e-02	-5.9190e-01	4.1535e+00	0.0000e+00
9.4568e-01	-3.8158e-02	-5.8477e-01	4.1456e+00	0.0000e+00
9.4606e-01	-3.7852e-02	-5.7851e-01	4.1384e+00	0.0000e+00
9.4896e-01	-3.8302e-02	-5.7116e-01	4.1297e+00	0.0000e+00
9.5283e-01	-3.4502e-02	-5.6189e-01	4.1243e+00	0.0000e+00
9.5719e-01	-2.8572e-02	-5.5527e-01	4.1195e+00	0.0000e+00
9.6406e-01	-2.2115e-02	-5.5479e-01	4.1146e+00	0.0000e+00
9.7383e-01	-1.5210e-02	-5.6033e-01	4.1098e+00	0.0000e+00
9.8485e-01	-8.9968e-03	-5.6795e-01	4.1031e+00	0.0000e+00
9.9460e-01	-4.4968e-03	-5.7314e-01	4.0960e+00	0.0000e+00
1.0002e+00	-3.0477e-03	-5.7374e-01	4.0889e+00	0.0000e+00
1.0040e+00	-6.0134e-03	-5.7128e-01	4.0867e+00	0.0000e+00
1.0077e+00	-1.1902e-02	-5.6690e-01	4.0954e+00	0.0000e+00
1.0080e+00	-1.6821e-02	-5.5970e-01	4.1063e+00	0.0000e+00
1.0024e+00	-1.8933e-02	-5.5009e-01	4.1179e+00	0.0000e+00
9.9241e-01	-1.8463e-02	-5.4099e-01	4.1315e+00	0.0000e+00
9.8158e-01	-1.5959e-02	-5.3410e-01	4.1429e+00	0.0000e+00
9.7171e-01	-1.1139e-02	-5.2709e-01	4.1453e+00	0.0000e+00
9.6142e-01	-4.5904e-03	-5.1965e-01	4.1432e+00	0.0000e+00
9.5068e-01	2.9119e-03	-5.1310e-01	4.1380e+00	0.0000e+00
9.3868e-01	1.0285e-02	-5.0864e-01	4.1275e+00	0.0000e+00
9.2756e-01	1.6513e-02	-5.0625e-01	4.1125e+00	0.0000e+00
9.1948e-01	2.2321e-02	-5.0491e-01	4.0981e+00	0.0000e+00
9.1487e-01	2.8185e-02	-5.0381e-01	4.0810e+00	0.0000e+00
9.1248e-01	3.2361e-02	-5.0343e-01	4.0676e+00	0.0000e+00
9.1187e-01	3.4359e-02	-5.0447e-01	4.0579e+00	0.0000e+00
9.1399e-01	3.6593e-02	-5.0660e-01	4.0510e+00	0.0000e+00
9.1936e-01	3.8125e-02	-5.0908e-01	4.0459e+00	0.0000e+00
9.2563e-01	3.9594e-02	-5.1117e-01	4.0390e+00	0.0000e+00
9.2918e-01	4.1689e-02	-5.1252e-01	4.0342e+00	0.0000e+00
9.2603e-01	4.1855e-02	-5.1197e-01	4.0304e+00	0.0000e+00
9.1641e-01	3.8635e-02	-5.1044e-01	4.0274e+00	0.0000e+00
9.0402e-01	3.2883e-02	-5.0962e-01	4.0257e+00	0.0000e+00
8.9254e-01	2.6457e-02	-5.0975e-01	4.0272e+00	0.0000e+00
8.8464e-01	2.1789e-02	-5.1054e-01	4.0382e+00	0.0000e+00
8.8143e-01	2.1716e-02	-5.1169e-01	4.0746e+00	0.0000e+00
8.8218e-01	2.4487e-02	-5.1324e-01	4.1433e+00	0.0000e+00
8.8440e-01	2.7154e-02	-5.1511e-01	4.2657e+00	0.0000e+00
8.8554e-01	2.9303e-02	-5.1788e-01	4.4957e+00	0.0000e+00
8.8719e-01	3.1242e-02	-5.2160e-01	4.6944e+00	0.0000e+00
8.9092e-01	3.2279e-02	-5.2456e-01	4.8855e+00	0.0000e+00
8.9527e-01	3.3731e-02	-5.2585e-01	5.0514e+00	0.0000e+00
8.9638e-01	3.5481e-02	-5.2532e-01	5.1704e+00	0.0000e+00
8.9185e-01	3.5768e-02	-5.2325e-01	5.2596e+00	0.0000e+00
8.8244e-01	3.4335e-02	-5.1993e-01	5.2773e+00	0.0000e+00
8.7087e-01	3.3123e-02	-5.1564e-01	5.2571e+00	0.0000e+00
8.5915e-01	3.3683e-02	-5.1062e-01	5.1972e+00	0.0000e+00
8.4993e-01	3.5527e-02	-5.0509e-01	5.1370e+00	0.0000e+00
8.4535e-01	3.7504e-02	-5.0034e-01	5.0716e+00	0.0000e+00
8.4618e-01	3.8084e-02	-4.9805e-01	5.0074e+00	0.0000e+00
8.5061e-01	3.6553e-02	-4.9884e-01	4.9485e+00	0.0000e+00
8.5629e-01	3.4272e-02	-5.0101e-01	4.8949e+00	0.0000e+00
8.5974e-01	3.2620e-02	-5.0267e-01	4.8486e+00	0.0000e+00
8.5890e-01	3.0874e-02	-5.0350e-01	4.7966e+00	0.0000e+00
8.5399e-01	2.8725e-02	-5.0433e-01	4.7635e+00	0.0000e+00
8.4427e-01	2.8260e-02	-5.0221e-01	4.7347e+00	0.0000e+00
8.2927e-01	2.9003e-02	-4.9540e-01	4.7080e+00	0.0000e+00
8.1036e-01	3.0265e-02	-4.8470e-01	4.6753e+00	0.0000e+00
7.9169e-01	3.2275e-02	-4.7254e-01	4.6375e+00	0.0000e+00
7.7842e-01	3.5284e-02	-4.6155e-01	4.6167e+00	0.0000e+00
7.7450e-01	3.9207e-02	-4.5393e-01	4.5973e+00	0.0000e+00
7.7752e-01	4.4043e-02	-4.4870e-01	4.5784e+00	0.0000e+00
7.8392e-01	4.8913e-02	-4.4485e-01	4.5600e+00	0.0000e+00
7.9184e-01	5.2822e-02	-4.4354e-01	4.5369e+00	0.0000e+00
8.0090e-01	5.5208e-02	-4.4594e-01	4.5207e+00	0.0000e+00
8.1071e-01	5.6460e-02	-4.5081e-01	4.5062e+00	0.0000e+00
8.1975e-01	5.5670e-02	-4.5569e-01	4.4928e+00	0.0000e+00
8.2503e-01	5.2020e-02	-4.5887e-01	4.4797e+00	0.0000e+00
8.2674e-01	4.5804e-02	-4.6008e-01	4.4620e+00	0.0000e+00
8.2695e-01	3.8849e-02	-4.5958e-01	4.4486e+00	0.0000e+00
8.2794e-01	3.5327e-02	-4.5755e-01	4.4360e+00	0.0000e+00
8.3201e-01	4.1585e-02	-4.5579e-01	4.4241e+00	0.0000e+00
8.4015e-01	5.5947e-02	-4.5509e-01	4.4130e+00	0.0000e+00
8.5234e-01	7.3870e-02	-4.5609e-01	4.3981e+00	0.0000e+00
8.6652e-01	9.1934e-02	-4.5830e-01	4.3833e+00	0.0000e+00
8.7769e-01	1.0634e-01	-4.6021e-01	4.3687e+00	0.0000e+00
8.8173e-01	1.1471e-01	-4.6009e-01	4.3585e+00	0.0000e+00
8.7933e-01	1.1854e-01	-4.5744e-01	4.3490e+00	0.0000e+00
8.7530e-01	1.2041e-01	-4.5446e-01	4.3394e+00	0.0000e+00
8.7232e-01	1.2244e-01	-4.5278e-01	4.3304e+00	0.0000e+00
8.7121e-01	1.2533e-01	-4.5231e-01	4.3207e+00	0.0000e+00
8.7092e-01	1.2846e-01	-4.5094e-01	4.3164e+00	0.0000e+00
8.6940e-01	1.2997e-01	-4.4793e-01	4.3158e+00	0.0000e+00
8.6571e-01	1.2847e-01	-4.4511e-01	4.3174e+00	0.0000e+00
8.6082e-01	1.2497e-01	-4.4359e-01	4.3207e+00	0.0000e+00
8.5593e-01	1.2115e-01	-4.4345e-01	4.3247e+00	0.0000e+00
8.5184e-01	1.1916e-01	-4.4462e-01	4.3255e+00	0.0000e+00
8.4962e-01	1.1926e-01	-4.4605e-01	4.3214e+00	0.0000e+00
8.4897e-01	1.2043e-01	-4.4654e-01	4.3149e+00	0.0000e+00
8.4772e-01	1.2161e-01	-4.4537e-01	4.3054e+00	0.0000e+00
8.4451e-01	1.2137e-01	-4.4301e-01	4.2906e+00	0.0000e+00
8.4094e-01	1.1995e-01	-4.4055e-01	4.2790e+00	0.0000e+00
8.3899e-01	1.1855e-01	-4.3861e-01	4.2680e+00	0.0000e+00
8.3982e-01	1.1765e-01	-4.3722e-01	4.2577e+00	0.0000e+00
8.4191e-01	1.1783e-01	-4.3644e-01	4.2483e+00	0.0000e+00
8.4289e-01	1.1918e-01	-4.3527e-01	4.2369e+00	0.0000e+00
8.4213e-01	1.2097e-01	-4.3371e-01	4.2291e+00	0.0000e+00
8.3933e-01	1.2265e-01	-4.3187e-01	4.2220e+00	0.0000e+00
8.3474e-01	1.2459e-01	-4.2982e-01	4.2151e+00	0.0000e+00
8.2812e-01	1.2823e-01	-4.2808e-01	4.2084e+00	0.0000e+00
8.2008e-01	1.3310e-01	-4.2640e-01	4.1987e+00	0.0000e+00
8.1175e-01	1.3818e-01	-4.2462e-01	4.1912e+00	0.0000e+00
8.0457e-01	1.4281e-01	-4.2283e-01	4.1840e+00	0.0000e+00
7.9927e-01	1.4608e-01	-4.2104e-01	4.1771e+00	0.0000e+00
7.9466e-01	1.4669e-01	-4.1803e-01	4.1705e+00	0.0000e+00
7.8856e-01	1.4463e-01	-4.1409e-01	4.1635e+00	0.0000e+00
7.7897e-01	1.4081e-01	-4.0991e-01	4.1628e+00	0.0000e+00
7.6598e-01	1.3577e-01	-4.0610e-01	4.1839e+00	0.0000e+00
7.5129e-01	1.3001e-01	-4.0310e-01	4.2320e+00	0.0000e+00
7.3585e-01	1.2520e-01	-4.0076e-01	4.2934e+00	0.0000e+00
7.1911e-01	1.2201e-01	-3.9795e-01	4.3929e+00	0.0000e+00
7.0098e-01	1.2058e-01	-3.9441e-01	4.4716e+00	0.0000e+00
6.8270e-01	1.1945e-01	-3.9081e-01	4.5431e+00	0.0000e+00
6.6561e-01	1.1842e-01	-3.8722e-01	4.6007e+00	0.0000e+00
6.5114e-01	1.1711e-01	-3.8258e-01	4.6352e+00	0.0000e+00
6.3853e-01	1.1465e-01	-3.7639e-01	4.6491e+00	0.0000e+00
6.2662e-01	1.1214e-01	-3.6954e-01	4.6396e+00	0.0000e+00
6.1630e-01	1.1089e-01	-3.6355e-01	4.6165e+00	0.0000e+00
6.0816e-01	1.1109e-01	-3.5925e-01	4.5757e+00	0.0000e+00
6.0211e-01	1.1224e-01	-3.5688e-01	4.5313e+00	0.0000e+00
5.9755e-01	1.1276e-01	-3.5544e-01	4.4989e+00	0.0000e+00
5.9198e-01	1.0626e-01	-3.5251e-01	4.4691e+00	0.0000e+00
5.8287e-01	9.3001e-02	-3.4776e-01	4.4343e+00	0.0000e+00
5.6958e-01	7.6011e-02	-3.4127e-01	4.4059e+00	0.0000e+00
5.5496e-01	5.9070e-02	-3.3502e-01	4.3826e+00	0.0000e+00
5.4453e-01	4.5821e-02	-3.3134e-01	4.3672e+00	0.0000e+00
5.4136e-01	3.8801e-02	-3.3067e-01	4.3529e+00	0.0000e+00
5.4247e-01	3.6816e-02	-3.3191e-01	4.3393e+00	0.0000e+00
5.4262e-01	3.7071e-02	-3.3323e-01	4.3267e+00	0.0000e+00
5.4055e-01	3.6844e-02	-3.3389e-01	4.3114e+00	0.0000e+00
5.3809e-01	3.5433e-02	-3.3446e-01	4.3009e+00	0.0000e+00
5.3704e-01	3.3072e-02	-3.3569e-01	4.2927e+00	0.0000e+00
5.3702e-01	2.9906e-02	-3.3642e-01	4.2892e+00	0.0000e+00
5.3762e-01	2.6838e-02	-3.3488e-01	4.2995e+00	0.0000e+00
5.3833e-01	2.4398e-02	-3.3139e-01	4.3270e+00	0.0000e+00
5.3898e-01	2.2855e-02	-3.2777e-01	4.3807e+00	0.0000e+00
5.3958e-01	2.1263e-02	-3.2463e-01	4.4824e+00	0.0000e+00
5.3985e-01	1.9981e-02	-3.2222e-01	4.5707e+00	0.0000e+00
5.4035e-01	1.9660e-02	-3.2038e-01	4.6561e+00	0.0000e+00
5.4181e-01	2.0051e-02	-3.1921e-01	4.7473e+00	0.0000e+00
5.4362e-01	2.1807e-02	-3.1876e-01	4.7906e+00	0.0000e+00
5.4449e-01	2.4607e-02	-3.1840e-01	4.8057e+00	0.0000e+00
5.4403e-01	2.7593e-02	-3.1764e-01	4.8002e+00	0.0000e+00
5.4229e-01	3.0655e-02	-3.1675e-01	4.7643e+00	0.0000e+00
5.4024e-01	3.3104e-02	-3.1602e-01	4.7158e+00	0.0000e+00
5.3988e-01	3.2861e-02	-3.1735e-01	4.6768e+00	0.0000e+00
5.4324e-01	2.8704e-02	-3.2224e-01	4.6279e+00	0.0000e+00
5.5055e-01	2.1836e-02	-3.3059e-01	4.5942e+00	0.0000e+00
5.5897e-01	1.3908e-02	-3.4027e-01	4.5646e+00	0.0000e+00
5.6536e-01	7.1005e-03	-3.4783e-01	4.5383e+00	0.0000e+00
5.6868e-01	2.5290e-03	-3.5143e-01	4.5161e+00	0.0000e+00
5.7065e-01	4.2184e-04	-3.5148e-01	4.4905e+00	0.0000e+00
5.7333e-01	-4.2539e-04	-3.5133e-01	4.4733e+00	0.0000e+00
5.7819e-01	-1.9212e-03	-3.5361e-01	4.4574e+00	0.0000e+00
5.8432e-01	-3.4989e-03	-3.5782e-01	4.4422e+00	0.0000e+00
5.9049e-01	-5.1261e-03	-3.6213e-01	4.4282e+00	0.0000e+00
5.9637e-01	-6.3112e-03	-3.6535e-01	4.4072e+00	0.0000e+00
6.0103e-01	-7.6627e-03	-3.6706e-01	4.3917e+00	0.0000e+00
6.0466e-01	-1.0216e-02	-3.6763e-01	4.3812e+00	0.0000e+00
6.0886e-01	-1.3394e-02	-3.6742e-01	4.3748e+00	0.0000e+00
6.1436e-01	-1.5690e-02	-3.6614e-01	4.3834e+00	0.0000e+00
6.2047e-01	-1.6282e-02	-3.6402e-01	4.4355e+00	0.0000e+00
6.2565e-01	-1.5140e-02	-3.6201e-01	4.5168e+00	0.0000e+00
6.2969e-01	-1.3505e-02	-3.6123e-01	4.6385e+00	0.0000e+00
6.3170e-01	-1.2664e-02	-3.6202e-01	4.7789e+00	0.0000e+00
6.3300e-01	-1.2812e-02	-3.6379e-01	4.9191e+00	0.0000e+00
6.3704e-01	-1.6714e-02	-3.6641e-01	5.0746e+00	0.0000e+00
6.4628e-01	-2.5823e-02	-3.7042e-01	5.1595e+00	0.0000e+00
6.6135e-01	-3.9174e-02	-3.7642e-01	5.2079e+00	0.0000e+00
6.8014e-01	-5.4207e-02	-3.8388e-01	5.2250e+00	0.0000e+00
6.9755e-01	-6.7549e-02	-3.9144e-01	5.2074e+00	0.0000e+00
7.0926e-01	-7.6550e-02	-3.9768e-01	5.1519e+00	0.0000e+00
7.1501e-01	-8.0993e-02	-4.0180e-01	5.0969e+00	0.0000e+00
7.1813e-01	-8.3295e-02	-4.0447e-01	5.0390e+00	0.0000e+00
7.2259e-01	-8.6048e-02	-4.0564e-01	4.9841e+00	0.0000e+00
7.2708e-01	-9.0203e-02	-4.0571e-01	4.9391e+00	0.0000e+00
7.2907e-01	-9.5662e-02	-4.0519e-01	4.8972e+00	0.0000e+00
7.2777e-01	-1.0191e-01	-4.0450e-01	4.8784e+00	0.0000e+00
7.2594e-01	-1.0724e-01	-4.0434e-01	4.8683e+00	0.0000e+00
7.2697e-01	-1.0856e-01	-4.0494e-01	4.8580e+00	0.0000e+00
7.3129e-01	-1.0492e-01	-4.0620e-01	4.8487e+00	0.0000e+00
7.3815e-01	-9.8943e-02	-4.0736e-01	4.8355e+00	0.0000e+00
7.4695e-01	-9.2991e-02	-4.0843e-01	4.8126e+00	0.0000e+00
7.5704e-01	-8.8884e-02	-4.0969e-01	4.7840e+00	0.0000e+00
7.6778e-01	-8.6732e-02	-4.1072e-01	4.7521e+00	0.0000e+00
7.7772e-01	-8.5698e-02	-4.1183e-01	4.7200e+00	0.0000e+00
7.8499e-01	-8.4612e-02	-4.1399e-01	4.6974e+00	0.0000e+00
7.8986e-01	-8.4268e-02	-4.1810e-01	4.6767e+00	0.0000e+00
7.9489e-01	-8.6470e-02	-4.2382e-01	4.6503e+00	0.0000e+00
8.0190e-01	-9.1013e-02	-4.2987e-01	4.6315e+00	0.0000e+00
8.1041e-01	-9.6826e-02	-4.3556e-01	4.6143e+00	0.0000e+00
8.1935e-01	-1.0220e-01	-4.4082e-01	4.5978e+00	0.0000e+00
8.2711e-01	-1.0585e-01	-4.4560e-01	4.5825e+00	0.0000e+00
8.3414e-01	-1.0823e-01	-4.4995e-01	4.5630e+00	0.0000e+00
8.4109e-01	-1.0912e-01	-4.5497e-01	4.5490e+00	0.0000e+00
8.4735e-01	-1.0584e-01	-4.5925e-01	4.5361e+00	0.0000e+00
8.5113e-01	-9.7018e-02	-4.6065e-01	4.5236e+00	0.0000e+00
8.5120e-01	-8.4949e-02	-4.5829e-01	4.5117e+00	0.0000e+00
8.4987e-01	-7.2920e-02	-4.5362e-01	4.5001e+00	0.0000e+00
8.5203e-01	-6.0989e-02	-4.5026e-01	4.4884e+00	0.0000e+00
8.5998e-01	-4.7878e-02	-4.5060e-01	4.4735e+00	0.0000e+00
8.7297e-01	-3.4897e-02	-4.5464e-01	4.4642e+00	0.0000e+00
8.8746e-01	-2.4182e-02	-4.5963e-01	4.4590e+00	0.0000e+00
8.9917e-01	-1.6395e-02	-4.6271e-01	4.4582e+00	0.0000e+00
9.0680e-01	-1.2759e-02	-4.6323e-01	4.4610e+00	0.0000e+00
9.1059e-01	-1.1575e-02	-4.6278e-01	4.4651e+00	0.0000e+00
9.1258e-01	-1.1033e-02	-4.6285e-01	4.4686e+00	0.0000e+00
9.1493e-01	-1.0532e-02	-4.6463e-01	4.4704e+00	0.0000e+00
9.1840e-01	-8.8908e-03	-4.6849e-01	4.4686e+00	0.0000e+00
9.2099e-01	-7.4152e-03	-4.7397e-01	4.4637e+00	0.0000e+00
9.2117e-01	-7.4806e-03	-4.8054e-01	4.4529e+00	0.0000e+00
9.1921e-01	-9.3486e-03	-4.8721e-01	4.4418e+00	0.0000e+00
9.1668e-01	-1.2588e-02	-4.9260e-01	4.4377e+00	0.0000e+00
9.1420e-01	-1.6178e-02	-4.9569e-01	4.4377e+00	0.0000e+00
9.1210e-01	-1.8520e-02	-4.9625e-01	4.4425e+00	0.0000e+00
9.0955e-01	-1.9597e-02	-4.9504e-01	4.4505e+00	0.0000e+00
9.0493e-01	-1.7649e-02	-4.9329e-01	4.4556e+00	0.0000e+00
8.9668e-01	-1.1947e-02	-4.9148e-01	4.4562e+00	0.0000e+00
8.8345e-01	-3.1987e-03	-4.8896e-01	4.4524e+00	0.0000e+00
8.6600e-01	7.1515e-03	-4.8530e-01	4.4441e+00	0.0000e+00
8.4801e-01	1.7119e-02	-4.8113e-01	4.4360e+00	0.0000e+00
8.3376e-01	2.4470e-02	-4.7695e-01	4.4271e+00	0.0000e+00
8.2439e-01	2.8209e-02	-4.7313e-01	4.4149e+00	0.0000e+00
8.1743e-01	2.9565e-02	-4.7051e-01	4.4055e+00	0.0000e+00
8.0905e-01	3.0856e-02	-4.7124e-01	4.3960e+00	0.0000e+00
7.9932e-01	3.3337e-02	-4.7481e-01	4.3863e+00	0.0000e+00
7.9032e-01	3.6892e-02	-4.8014e-01	4.3767e+00	0.0000e+00
7.8411e-01	4.0853e-02	-4.8554e-01	4.3641e+00	0.0000e+00
7.8017e-01	4.3557e-02	-4.8861e-01	4.3552e+00	0.0000e+00
7.7696e-01	4.1516e-02	-4.8853e-01	4.3443e+00	0.0000e+00
